customer_id,age,gender,region,product,category,purchase_channel,payment_method,order_value_inr,rating,issue_type,issue_resolved,feedback,review,customer_emotion,customer_happy,review_date
CUST02482,37,Male,North,Speaker,Audio,Marketplace,UPI,2033.33,5,Late Delivery,Yes,"Wow, the speaker arrived much earlier than promised.",Unexpectedly fast delivery.,Surprise,Yes,2026-03-13
CUST02483,40,Female,West,Mouse,Accessories,Mobile App,UPI,602.34,4,Support Delay,Yes,"Wow, the mouse arrived much earlier than promised.",Unexpectedly fast delivery.,Surprise,Yes,2025-03-25
CUST02484,36,Female,North,Smartphone,Electronics,Mobile App,Debit Card,1170.27,5,Late Delivery,No,Great value for money. The smartphone is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-02-08
CUST02485,36,Other,West,Keyboard,Accessories,Marketplace,Net Banking,881.97,4,Damaged Product,No,Loved the keyboard! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-06-16
CUST02486,47,Male,South,Speaker,Audio,Marketplace,UPI,1004.29,4,None,Yes,"Wow, the speaker arrived much earlier than promised.",Unexpectedly fast delivery.,Surprise,Yes,2026-04-12
CUST02487,59,Female,East,Mouse,Accessories,Store,Net Banking,493.16,2,Late Delivery,Yes,I am disappointed with the mouse. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2025-02-07
CUST02488,24,Other,West,Mouse,Accessories,Website,UPI,839.03,5,Damaged Product,Yes,I was surprised by the features and performance of the mouse.,The product surprised me in a good way.,Surprise,Yes,2025-06-24
CUST02489,39,Other,West,Laptop,Computers,Marketplace,Debit Card,3559.98,2,Late Delivery,Yes,The laptop stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2025-08-27
CUST02490,62,Female,East,Monitor,Computers,Mobile App,Credit Card,1597.83,5,Wrong Item,Yes,Loved the monitor! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-05-07
CUST02491,18,Male,East,Smartphone,Electronics,Mobile App,Cash on Delivery,217.18,5,Support Delay,No,I am very happy with the smartphone. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-12-23
CUST02492,59,Female,South,Smartwatch,Wearables,Website,Cash on Delivery,2418.42,5,Late Delivery,No,Great value for money. The smartwatch is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2026-03-14
CUST02493,30,Other,Central,Headphones,Audio,Store,Net Banking,2226.66,2,Poor Quality,No,Worst purchase ever! The headphones is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-09-07
CUST02494,60,Male,East,Speaker,Audio,Website,Credit Card,868.24,5,Damaged Product,Yes,I am very happy with the speaker. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-05-08
CUST02495,18,Female,East,Mouse,Accessories,Website,Cash on Delivery,1747.99,2,Late Delivery,No,I expected better quality from this mouse.,I feel let down by the product.,Sad,No,2026-04-19
CUST02496,26,Female,North,Speaker,Audio,Marketplace,Net Banking,627.28,3,Wrong Item,Yes,I am disappointed with the speaker. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2026-01-15
CUST02497,18,Male,East,Tablet,Electronics,Store,Debit Card,807.82,2,Poor Quality,Yes,The tablet stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2025-08-25
CUST02498,48,Other,North,Speaker,Audio,Marketplace,Cash on Delivery,2904.61,4,Support Delay,Yes,I was surprised by the features and performance of the speaker.,The product surprised me in a good way.,Surprise,Yes,2026-01-06
CUST02499,19,Other,South,Camera,Photography,Marketplace,UPI,919.08,5,None,Yes,I did not expect the camera to be this good. What a pleasant surprise!,Surprisingly better than expected.,Surprise,Yes,2025-03-24
CUST02500,45,Male,West,Laptop,Computers,Website,Net Banking,325.28,5,Poor Quality,Yes,Great value for money. The laptop is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-09-22
CUST02501,26,Male,South,Tablet,Electronics,Website,UPI,1052.43,2,Support Delay,Yes,This is unacceptable. I received the wrong tablet.,Very angry and frustrated.,Angry,No,2025-07-17
CUST02502,66,Other,Central,Monitor,Computers,Marketplace,Cash on Delivery,1042.02,2,Late Delivery,Yes,Worst purchase ever! The monitor is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-08-12
CUST02503,49,Other,West,Laptop,Computers,Mobile App,Cash on Delivery,2389.74,3,Damaged Product,No,I am disappointed with the laptop. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2026-03-06
CUST02504,26,Male,West,Laptop,Computers,Mobile App,UPI,1106.9,4,Wrong Item,No,I was surprised by the features and performance of the laptop.,The product surprised me in a good way.,Surprise,Yes,2025-10-22
CUST02505,19,Male,South,Laptop,Computers,Marketplace,Debit Card,833.78,5,None,No,Loved the laptop! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-09-02
CUST02506,44,Female,West,Keyboard,Accessories,Store,UPI,2163.08,4,Late Delivery,Yes,Great value for money. The keyboard is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-08-19
CUST02507,60,Male,East,Speaker,Audio,Mobile App,Net Banking,1186.2,2,Late Delivery,No,This is unacceptable. I received the wrong speaker.,Very angry and frustrated.,Angry,No,2026-04-11
CUST02508,55,Female,Central,Laptop,Computers,Store,Credit Card,673.5,5,Late Delivery,No,I am very happy with the laptop. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-07-09
CUST02509,66,Male,West,Speaker,Audio,Marketplace,Net Banking,2323.31,1,None,Yes,Worst purchase ever! The speaker is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-03-18
CUST02510,19,Other,Central,Tablet,Electronics,Website,Debit Card,1243.74,5,Wrong Item,No,I did not expect the tablet to be this good. What a pleasant surprise!,Surprisingly better than expected.,Surprise,Yes,2026-05-06
CUST02511,67,Other,West,Laptop,Computers,Mobile App,Cash on Delivery,1098.72,5,Wrong Item,No,Loved the laptop! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-02-23
CUST02512,19,Other,East,Headphones,Audio,Marketplace,Credit Card,1231.07,4,Poor Quality,Yes,"Wow, the headphones arrived much earlier than promised.",Unexpectedly fast delivery.,Surprise,Yes,2025-04-30
CUST02513,31,Male,South,Keyboard,Accessories,Store,Net Banking,546.79,5,Damaged Product,Yes,I am very happy with the keyboard. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-01-07
CUST02514,47,Male,West,Headphones,Audio,Mobile App,Net Banking,778.23,2,Damaged Product,No,I expected better quality from this headphones.,I feel let down by the product.,Sad,No,2025-11-20
CUST02515,64,Female,East,Camera,Photography,Website,UPI,1099.19,3,None,No,I am disappointed with the camera. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2025-08-10
CUST02516,27,Female,West,Keyboard,Accessories,Marketplace,Cash on Delivery,966.29,5,None,Yes,"Wow, the keyboard arrived much earlier than promised.",Unexpectedly fast delivery.,Surprise,Yes,2025-06-14
CUST02517,31,Male,North,Camera,Photography,Website,Debit Card,2507.59,5,Poor Quality,Yes,Great value for money. The camera is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-02-02
CUST02518,58,Other,South,Monitor,Computers,Marketplace,Credit Card,1263.09,4,Late Delivery,Yes,Great value for money. The monitor is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-02-10
CUST02519,23,Male,West,Mouse,Accessories,Mobile App,Cash on Delivery,1911.58,2,Damaged Product,No,This is unacceptable. I received the wrong mouse.,Very angry and frustrated.,Angry,No,2025-12-24
CUST02520,22,Other,West,Headphones,Audio,Website,Net Banking,1103.35,1,Damaged Product,Yes,I am extremely angry. The headphones arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2026-04-27
CUST02521,49,Other,West,Tablet,Electronics,Mobile App,Cash on Delivery,2178.93,2,Damaged Product,Yes,This is unacceptable. I received the wrong tablet.,Very angry and frustrated.,Angry,No,2025-06-10
CUST02522,23,Other,North,Speaker,Audio,Website,Debit Card,1419.97,5,None,Yes,Great value for money. The speaker is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2026-06-10
CUST02523,63,Male,South,Laptop,Computers,Marketplace,Credit Card,1106.24,5,Late Delivery,Yes,Great value for money. The laptop is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-01-14
CUST02524,33,Female,North,Smartwatch,Wearables,Mobile App,Net Banking,1087.21,4,Late Delivery,Yes,Loved the smartwatch! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-07-14
CUST02525,47,Female,South,Tablet,Electronics,Website,Cash on Delivery,589.7,1,Wrong Item,Yes,This is unacceptable. I received the wrong tablet.,Very angry and frustrated.,Angry,No,2025-01-31
CUST02526,25,Female,West,Speaker,Audio,Marketplace,Net Banking,1524.61,5,Poor Quality,No,I am very happy with the speaker. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-01-10
CUST02527,34,Male,North,Smartwatch,Wearables,Marketplace,UPI,1068.35,4,Poor Quality,No,I am very happy with the smartwatch. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-09-28
CUST02528,36,Other,East,Speaker,Audio,Website,UPI,791.32,5,Damaged Product,Yes,"Wow, the speaker arrived much earlier than promised.",Unexpectedly fast delivery.,Surprise,Yes,2026-05-17
CUST02529,51,Male,Central,Keyboard,Accessories,Mobile App,Debit Card,2251.16,4,None,Yes,Loved the keyboard! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-01-03
CUST02530,57,Other,West,Smartphone,Electronics,Website,Credit Card,486.56,5,None,No,"Wow, the smartphone arrived much earlier than promised.",Unexpectedly fast delivery.,Surprise,Yes,2025-06-16
CUST02531,26,Other,Central,Camera,Photography,Website,Debit Card,833.29,3,Wrong Item,Yes,The camera stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2026-04-12
CUST02532,65,Male,East,Mouse,Accessories,Marketplace,Cash on Delivery,2138.84,1,Late Delivery,No,This is unacceptable. I received the wrong mouse.,Very angry and frustrated.,Angry,No,2025-07-23
CUST02533,39,Male,East,Speaker,Audio,Store,Net Banking,1346.27,4,Support Delay,No,Loved the speaker! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-07-05
CUST02534,43,Male,South,Mouse,Accessories,Website,Cash on Delivery,1063.04,5,Damaged Product,Yes,Loved the mouse! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-09-01
CUST02535,63,Other,West,Smartphone,Electronics,Website,Net Banking,1290.97,2,Poor Quality,Yes,Worst purchase ever! The smartphone is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-11-13
CUST02536,62,Female,East,Headphones,Audio,Mobile App,UPI,1232.28,1,Damaged Product,No,I am extremely angry. The headphones arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2026-02-21
CUST02537,24,Other,South,Mouse,Accessories,Marketplace,Net Banking,409.19,2,Wrong Item,Yes,Worst purchase ever! The mouse is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-01-19
CUST02538,34,Female,North,Tablet,Electronics,Website,Cash on Delivery,873.91,5,None,No,Loved the tablet! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-06-28
CUST02539,29,Male,South,Speaker,Audio,Mobile App,Cash on Delivery,3136.11,1,Support Delay,No,Worst purchase ever! The speaker is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-03-04
CUST02540,61,Other,North,Smartphone,Electronics,Mobile App,Net Banking,714.4,1,Support Delay,Yes,This is unacceptable. I received the wrong smartphone.,Very angry and frustrated.,Angry,No,2025-01-08
CUST02541,65,Male,Central,Mouse,Accessories,Marketplace,Net Banking,891.68,2,Wrong Item,Yes,The mouse stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2026-04-23
CUST02542,68,Male,South,Laptop,Computers,Marketplace,Net Banking,771.2,1,Wrong Item,No,This is unacceptable. I received the wrong laptop.,Very angry and frustrated.,Angry,No,2025-05-30
CUST02543,50,Other,North,Monitor,Computers,Store,Credit Card,1036.33,2,Wrong Item,No,Worst purchase ever! The monitor is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2026-02-10
CUST02544,48,Male,West,Smartwatch,Wearables,Store,Net Banking,750.67,3,Wrong Item,No,I am disappointed with the smartwatch. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2025-10-11
CUST02545,69,Female,East,Camera,Photography,Website,UPI,1504.75,5,Poor Quality,No,Loved the camera! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-06-24
CUST02546,59,Male,East,Keyboard,Accessories,Marketplace,Debit Card,1246.7,3,Wrong Item,Yes,I am disappointed with the keyboard. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2026-02-05
CUST02547,57,Other,East,Smartphone,Electronics,Website,Cash on Delivery,1813.12,5,Wrong Item,No,Great value for money. The smartphone is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2026-01-08
CUST02548,39,Female,Central,Monitor,Computers,Website,Cash on Delivery,553.85,5,Poor Quality,No,Loved the monitor! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-08-12
CUST02549,21,Female,North,Tablet,Electronics,Marketplace,Cash on Delivery,878.99,4,Poor Quality,Yes,Great value for money. The tablet is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-07-17
CUST02550,49,Other,Central,Camera,Photography,Mobile App,Cash on Delivery,946.98,4,Wrong Item,Yes,Great value for money. The camera is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-06-02
CUST02551,36,Male,South,Smartwatch,Wearables,Mobile App,Cash on Delivery,1474.64,5,Wrong Item,No,I am very happy with the smartwatch. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-05-14
CUST02552,32,Male,South,Monitor,Computers,Marketplace,Debit Card,654.85,5,Late Delivery,Yes,Loved the monitor! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-04-15
